Ag128,4481.853297268785,6.716008483514406e-44,1.0063865762434419e-90,1.508059353005792e-137,2.2598105597525873e-184,3.386301577448449e-231,5.074336131381299e-278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag129,1.039246019153919,-2.335796707479789e-47,5.249908258600002e-94,-1.179962992303993e-140,2.6520704641384914e-187,-5.960761305761284e-234,1.3397334582436223e-280,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag130,2374687578.847043,4.827136966339698e-38,9.812343947626461e-85,1.9946004105106095e-131,4.054516248965646e-178,8.241802180777695e-225,1.675349141945125e-271,3.40556e-318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As84,71604271230448.86,16044597936287.71,3081928903134.1943,591677936655.0677,113591881504.16939,21807667065.64812,4186693067.642207,803772305.8535115,154310313.46678177,29624898.331040684,5687465.6100897975,1091894.5511472344,209624.77710809314,40244.314005824184,7726.208858241161,1483.2978222097433,284.76740271204994,54.6703921715191,10.495765146300657,2.0150044956818287,0.3868458431588531,0.07426767865281915,0.014258103557321832,0.0027373080825867,0.0005255155784828576,0.0001008898578077483,1.9369099271715906e-05,3.718530432587979e-06,7.138932164117074e-07,1.3705509035835888e-07,2.631219538344095e-08,5.051484217668436e-09,9.697971769171416e-10,1.8618420326185997e-10,3.574413121560911e-11,6.862251973985847e-12,1.317433115674909e-12,2.52924261722902e-13,4.8557062523286775e-14,9.322112101185137e-15,1.7896835086633676e-15,3.43588129644399e-16,6.596294946065892e-17,1.2663739885463082e-17
As85,44119422957971.3,1862436852095.2542,60335374213.3159,1954617976.676068,63321583.46889795,2051358.8746518942,66455.59068623086,2152.8878189123707,69.74471091085474,2.259441786658507,0.07319662122943939,0.0023712694839239947,7.681937869459533e-05,2.488631926076267e-06,8.062143913072026e-08,2.6118030470486086e-09,8.461167687061418e-11,2.741070338725272e-12,8.879940546892676e-14,2.8767355219720165e-15,9.319439944078749e-17,3.0191152508782936e-18,9.780691707635608e-20,3.1685418518548702e-21,1.0264772438454561e-22,3.325364099311963e-24,1.077281202218034e-25,3.4899480297283935e-27,1.1305996266460435e-28,3.662677796011916e-30,1.1865569668721117e-31,3.843956564144811e-33,1.2452838320930412e-34,4.034207454207615e-36,1.3069172958127929e-37,4.23387452797741e-39,1.3716012157837174e-40,4.4434238254058365e-42,1.4394865697828003e-43,4.663344452396001e-45,1.5107318080066485e-46,4.894149722417346e-48,1.5855032229077418e-49,5.136378354622951e-51
As86,9180333303649.838,161419583909.77945,105306123.00152196,68699.09631169496,44.81758229742567,0.029237876345173823,1.9074063556185584e-05,1.2443444805985746e-08,8.117793997252374e-12,5.295846962741949e-15,3.4548788824003016e-18,2.253877080669174e-21,1.4703733669634342e-24,9.592350252008826e-28,6.257810799935557e-31,4.082440171488649e-34,2.6632824619683114e-37,1.7374592582557124e-40,1.1334752198486149e-43,7.394510506684795e-47,4.823994797237358e-50,3.1470542617710357e-53,2.0530599519309417e-56,1.3393652652975289e-59,8.737685970632868e-63,5.700249073163368e-66,3.718700764173424e-69,2.4259879166630363e-72,1.5826541969970106e-75,1.032484246960972e-78,6.735670509990624e-82,4.3941839648108754e-85,2.8666563615250096e-88,1.8701353336319642e-91,1.2200297925622934e-94,7.959171018114768e-98,5.192365275158929e-101,3.3873700023928174e-104,2.2098359658950457e-107,1.4416420387243502e-110,9.404914210342836e-114,6.1355321867678374e-117,4.0026686445970146e-120,2.6112415012657713e-123
As87,18309331261833.387,81381704.70920525,342.76079854710576,0.0014436287054989706,6.08022810127227e-09,2.560850558227373e-14,1.0785706510256129e-19,4.542688543524621e-25,1.9132746829192013e-30,8.058267647509322e-36,3.3939547759979267e-41,1.4294547569513211e-46,6.020530728992868e-52,2.5357074144866902e-57,1.0679809440916804e-62,4.4980871626857214e-68,1.894489619412274e-73,7.979149332263902e-79,3.3606319831047074e-84,1.415419972176646e-89,5.9614194821346944e-95,2.510811133131296e-100,1.0574952098486836e-105,4.453923690621271e-111,1.875888992888761e-116,7.900807822664695e-122,3.327636362669426e-127,1.4015229848262742e-132,5.902888605955179e-138,2.4861592903975513e-143,1.047112427463787e-148,4.410193827820975e-154,1.8574709924950117e-159,7.823235491817613e-165,3.2949647024218125e-170,1.3877624419667368e-175,5.844932402213437e-181,2.4617494863190304e-186,1.0368315861269927e-191,4.366893316988381e-197,1.839233825156835e-202,7.746424787711491e-208,3.262613821630539e-213,1.3741370039480314e-218
