Ag120,5073367039.142359,3835992528.0706186,2415145582.2074623,1432001531.7421098,829344802.5900754,475614443.31321067,271604998.69282055,154817827.7665378,88176822.7397124,50203568.51597323,28579026.899483524,16267871.7544793,9259788.511246143,5270668.437988037,3000045.37422138,1707610.6327403788,971962.2431056936,553235.1009188996,314898.04611145466,179238.03088334005,102021.1804503192,58069.82491408528,33052.98491699881,18813.55436683223,10708.558644782122,6095.24526494339,3469.3758573085406,1974.7472520807414,1124.0139061791442,639.7817543085993,364.1598123399262,207.27750991604643,117.98107495947488,67.15409720146683,38.223696236800905,21.756691175814787,12.38377387647838,7.048767396864969,4.01211474875823,2.2836708676700805,1.2998513149353768,0.7398673183859698,0.4211278955723181,0.2397033900835869,0.13643768513476995,0.07765948541004485,0.044203298144465684,0.02516024354953802,0.014321054809149506,0.008151455706017201,0.004639758105297448,0.0026409215791705037,0.0015031962074413586,0.000855609971870429,0.00048700789713286644,0.00027720187897213296,0.00015778159277921757,8.980830545686718e-05,5.111833127657667e-05,2.909623758302441e-05,1.6561398237108064e-05,9.426645310598808e-06
Ag120_m1,174367616.6068692,19986976.179057635,2291017.2459539114,262609.0096989209,30101.690459485668,3450.4214823304796,395.5063062571632,45.33511024384548,5.196559924091979,0.5956583076434634,0.06827763455968847,0.007826358368960663,0.0008971002834882063,0.00010283057338984273,1.178700644544257e-05,1.351091570968794e-06,1.548695541647669e-07,1.77520009172995e-08,2.0348320770170844e-09,2.3324365523340303e-10,2.6735671862608385e-11,3.064589899475656e-12,3.5128016607292203e-13,4.026566657330972e-14,4.615472381257024e-15,5.290508543640226e-16,6.064272156408681e-17,6.951202608150334e-18,7.967851121010895e-19,9.133189617024827e-20,1.0468964757708371e-20,1.200010376373223e-21,1.375517958777256e-22,1.5766944121242244e-23,1.8072939385201575e-24,2.0716198111028475e-25,2.374604678455262e-26,2.7219026139452537e-27,3.1199946277464543e-28,3.576309610525438e-29,4.099362965754438e-30,4.698915517700387e-31,5.386155660510533e-32,6.173908147522353e-33,7.076873417065328e-34,8.111901920870702e-35,9.298308574397726e-36,1.0658233197109217e-36,1.2217053668959253e-37,1.4003859513105116e-38,1.6051994742484488e-39,1.839968010044799e-40,2.1090726307229185e-41,2.4175351622315355e-42,2.7711118979447263e-43,3.176401018234854e-44,3.640965720700995e-45,4.173475358815526e-46,4.783867222811129e-47,5.483531981840131e-48,6.285526247986908e-49,7.204816228841351e-50
Ag121,2550432664.487873,1057322783.652396,435534092.6259294,179162217.23344475,73679173.75198294,30298153.643953618,12458961.19355874,5123258.565552384,2106737.637916625,866312.4934057044,356236.72451338154,146488.25234606807,60237.495383766094,24770.2856100812,10185.799480220589,4188.506853863799,1722.3576508535489,708.2514081875153,291.2403570483462,119.76106872940926,49.24699903739409,20.25087902036674,8.327372410776444,3.424302283274658,1.4081087705487527,0.5790289950103937,0.2381027546132583,0.09791033306268859,0.04026174890759878,0.016556050565783045,0.006808020460458245,0.0027995289338998202,0.0011511954608924208,0.0004733835657605446,0.00019466025357539978,8.004632408638895e-05,3.2915882323462406e-05,1.3535353702972285e-05,5.565878443245516e-06,2.2887471967712467e-06,9.411566896659898e-07,3.8701343501484784e-07,1.5914395607722612e-07,6.544165257451179e-08,2.6910289257890067e-08,1.106579127290195e-08,4.550368646057205e-09,1.8711589893914985e-09,7.694400686885785e-10,3.164017716613253e-10,1.3010770452993367e-10,5.3501643461618094e-11,2.2000433129119927e-11,9.046807285763321e-12,3.7201413983713835e-12,1.5297608964938712e-12,6.290536164744225e-13,2.586734000761112e-13,1.0636919676568847e-13,4.3740121780007736e-14,1.7986393725848343e-14,7.396192468058086e-15
Ag122,223202320.42248604,60596253.60559329,16352666.756892437,4411109.338686637,1189854.955212262,320951.40961491887,86573.40152763677,23352.30047063911,6299.047131498059,1699.1043262633775,458.31622643417023,123.62617183933206,33.34691089280881,8.994992318761073,2.4263083040778444,0.654472152706392,0.17653725124224587,0.04761914001580018,0.012844781936322252,0.003464750160060154,0.0009345813522680938,0.0002520938779586045,6.799977674493284e-05,1.8342252794095998e-05,4.947637384524099e-06,1.3345751998696602e-06,3.599881773224295e-07,9.710317397219821e-08,2.619260017261549e-08,7.0651892800015156e-09,1.905763430636288e-09,5.140604320157454e-10,1.3866260812654242e-10,3.740283767233449e-11,1.00890375916362e-11,2.7214159636004766e-12,7.340744624719367e-13,1.9800917010148476e-13,5.3410973203249985e-14,1.440707042535549e-14,3.886161696610368e-15,1.0482528568488568e-15,2.8275561792764e-16,7.627047133454101e-17,2.0573189103113505e-17,5.5494099153519466e-18,1.4968972605198035e-18,4.0377291328813043e-19,1.0891366415392492e-19,2.9378360581035685e-20,7.924515965320658e-21,2.1375581224624013e-21,5.765847083784751e-22,1.5552790000999805e-22,4.1952079772539057e-23,1.1316149688437521e-23,3.052417054540088e-24,8.233586627408494e-25,2.220926811105576e-25,5.990725698892761e-26,1.6159377346392037e-26,4.358828785490059e-27
Ag122_m1,83198169.93184152,2599942.810370049,81248.21282406418,2539.0066507520105,79.3439578360004,2.4794986823750156,0.0774843338242193,0.0024213854320068546,7.566829475021432e-05,2.3646342109442024e-06,7.389481909200638e-08,2.3092130966252014e-09,7.216290926953754e-11,2.2550909146730483e-12,7.047159108353276e-14,2.2022372213603987e-15,6.881991316751246e-17,2.1506222864847643e-18,6.720694645264889e-20,2.1002170766452777e-21,6.563178364516493e-23,2.050993238911404e-24,6.409353871598137e-26,2.002923084874418e-27,6.259134640232556e-29,1.9559795750726738e-30,6.112436172102106e-32,1.910136303781908e-33,5.969175949318462e-35,1.8653674841620195e-36,5.829273388006311e-38,1.8216479337519722e-39,5.692649792974913e-41,1.7789530603046603e-42,5.559228313452064e-44,1.73725884795377e-45,5.428933899855531e-47,1.6965418437048534e-48,5.301693261577667e-50,1.656779144243021e-51,5.17743482575944e-53,1.617948383049825e-54,5.056088697030703e-56,1.5800277178220948e-57,4.937586618194046e-59,1.5429958181856395e-60,4.821861931830123e-62,1.5068318536969135e-63,4.708849542802855e-65,1.471515482125892e-66,4.598485881643413e-68,1.4370268380135665e-69,4.490708868792395e-71,1.4033465214976236e-72,4.385457879680074e-74,1.370455587400023e-75,4.282673710625072e-77,1.338335534570335e-78,4.182298545532297e-80,1.3069682954788427e-81,4.0842759233713836e-83,1.2763362260535574e-84
Ag123,102900388.03834295,10235298.268020727,1017004.7361721561,100989.23666119447,10024.631472252622,994.8747520551024,98.72190293797071,9.795493994278324,0.9718968493887482,0.09642792714245761,0.009567069142700758,0.0009491855659113325,9.417184116488337e-05,9.343071188386105e-06,9.269524701614661e-07,9.19654733319092e-08,9.124138768540259e-09,9.052296961354701e-10,8.981018868992592e-11,8.910300881695776e-12,8.840139073055731e-13,8.770529346124103e-14,8.701467518600615e-15,8.63294937245451e-16,8.564970682783007e-17,8.497527234548976e-18,8.430614832243235e-19,8.364229305417059e-20,8.298366511804593e-21,8.233022339038968e-22,8.16819270554837e-23,8.103873560974075e-24,8.040060886310323e-25,7.976750693882564e-26,7.913939027232186e-27,7.851621960947459e-28,7.789795600463834e-29,7.728456081847234e-30,7.667599571568082e-31,7.607222266270825e-32,7.54732039254154e-33,7.4878902066751895e-34,7.428927994443484e-35,7.370430070863758e-36,7.312392779969334e-37,7.254812494581371e-38,7.197685616082367e-39,7.141008574191418e-40,7.084777826741148e-41,7.028989859456332e-42,6.9736411857343415e-43,6.91872834642723e-44,6.864247909625529e-45,6.810196470443829e-46,6.75657065080792e-47,6.703367099243725e-48,6.650582490667822e-49,6.598213526179628e-50,6.546256932855219e-51,6.494709463542815e-52,6.4435678966598025e-53,6.392829035991434e-54
Ag124,118309549.48982634,2103324.1312063662,37387.96359304135,664.5955327394333,11.813620740216454,0.20999484365837617,0.0037327958407354827,6.635289012753822e-05,1.179466066757872e-06,2.0965781595583776e-08,3.726804953137801e-10,6.624639826315018e-12,1.1775731191209775e-13,2.093213584484699e-15,3.7208288288158226e-17,6.614098228300836e-19,1.1758422861267796e-20,2.0926506685858365e-22,3.76401513417918e-24,7.467585538323855e-26,2.692880475613056e-27,2.878906663629128e-28,4.7308845557308636e-29,8.257379229482376e-30,1.450446131269003e-30,2.549419062695423e-31,4.4813535276515634e-32,7.877348342004795e-33,1.3846856300600916e-33,2.4340099489043283e-34,4.278519501611025e-35,7.520811139882346e-36,1.3220133783293334e-36,2.3238442502910914e-37,4.0848694787334725e-38,7.180411792313238e-39,1.2621777458401741e-39,2.218664762095704e-40,3.89998424769288e-41,6.85541925580757e-42,1.2050503332340162e-42,2.1182458015200577e-43,3.7234671049926964e-44,6.545136202802202e-45,1.1505085638004065e-45,2.0223719023774683e-46,3.554939302681633e-47,6.248896867531646e-48,1.098435408773106e-48,1.930837350694088e-49,3.3940392353151597e-50,5.966065617447132e-51,1.0487191362235305e-51,1.8434457433138914e-52,3.2404216640686656e-53,5.696035589357518e-54,1.0012530713206554e-54,1.760009566481876e-55,3.0937569759680547e-56,5.438227387299584e-57,9.559353674417585e-58,1.6803497935009555e-58
Ag125,343.2047560802649,5.273750611991251,0.0810374711449136,0.001245237443556652,1.9134559237768002e-05,2.9402533832970945e-07,4.518050702940845e-09,6.942533325234146e-11,1.0668194293036074e-12,1.6395825953350252e-14,2.5244634668611643e-16,3.967893892126112e-18,7.657275867712541e-20,3.919045125630276e-21,5.422841124030263e-22,9.307026374363025e-23,1.6325338115944225e-23,2.8691472795079665e-24,5.043325173047923e-25,8.865179273789268e-26,1.5583271447498538e-26,2.7392381919554877e-27,4.815051814814745e-28,8.463931346847999e-29,1.4877956999164955e-29,2.6152575605766873e-30,4.597117808944701e-31,8.080845446311412e-32,1.420456595654706e-32,2.496888417857265e-33,4.389047712053618e-34,7.715098392428172e-35,1.35616532582639e-35,2.3838767795610117e-36,4.190395073452626e-37,7.365905411792958e-38,1.294783942430918e-38,2.2759801597409808e-39,4.000733649669092e-40,7.0325172506847e-41,1.2361807411315305e-41,2.1729670476040668e-42,3.8196564894313725e-43,6.714218567346434e-44,1.1802299786599593e-44,2.0746164107645357e-45,3.646775060484698e-46,6.410326397096349e-47,1.1268116030125703e-47,1.9807172209809594e-48,3.4817184159282814e-49,6.120188686909326e-50,1.0758109958581003e-50,1.8910680013587376e-51,3.324132398284788e-52,5.843182896324839e-53,1.0271187266042827e-53,1.8054763940467185e-54,3.1736788795944355e-55,5.5787146616790135e-56,9.806303175956317e-57,1.7237587475002487e-57
Ag126,63.30161726391371,0.09728600289726246,0.00014951539579576606,2.2978489108625545e-07,3.531482218971425e-10,5.427409349655585e-13,8.341192287613561e-16,1.2819281593963252e-18,1.9701497689887375e-21,3.0278530694529856e-24,4.6533996321008974e-27,7.151644296910628e-30,1.0991107618763264e-32,1.6891842165503247e-35,2.59604711045837e-38,3.989772420134658e-41,6.131739250932373e-44,9.42365184833166e-47,1.4482875172009555e-49,2.225821545870723e-52,3.420785924908931e-55,5.257284154591752e-58,8.079732929460434e-61,1.2417454010810784e-63,1.9083943176930944e-66,2.9329433140099005e-69,4.5075362064554055e-72,6.92747198878792e-75,1.0646585175891256e-77,1.6362357883361141e-80,2.5146725553790377e-83,3.864710762259378e-86,5.93953643943601e-89,9.128262187145926e-92,1.4028901313583044e-94,2.1560519190979462e-97,3.3135594683705686e-100,5.092491629339773e-103,7.82646916177072e-106,1.20282219389901e-108,1.848574625711164e-111,2.841008558169391e-114,4.366244951829627e-117,6.710326487598374e-120,1.0312861982536189e-122,1.5849470583495384e-125,2.4358487314430973e-128,3.7435692323070797e-131,5.753358333041302e-134,8.842131680833454e-137,1.358915752078141e-139,2.0884692604714023e-142,3.209694085349863e-145,4.932864618368632e-148,7.581144089157253e-151,1.1651190565122644e-153,1.7906300155797925e-156,2.7519555488976206e-159,4.2293825509544174e-162,6.4999875341311795e-165,9.989599530155186e-168,1.535266002417272e-170
Ag127,21.449731009579192,0.03712605218584432,6.425925575898755e-05,1.1122248953454317e-07,1.9250833256859497e-10,3.3320112023594745e-13,5.767178233021699e-16,9.982062709719246e-19,1.727735331123287e-21,2.9904334016106858e-24,5.175961716112374e-27,8.958761520063004e-30,1.5506182691328693e-32,2.683872107973809e-35,4.645353169989349e-38,8.040363029899152e-41,1.391658185866572e-43,2.408737639193053e-46,4.169139429056325e-49,7.216113243754982e-52,1.2489937367837682e-54,2.1618083057040877e-57,3.741744264183019e-60,6.47636060126368e-63,1.120954391220491e-65,1.9401926862307884e-68,3.3581630877995265e-71,5.812442962130516e-74,1.0060408712954511e-76,1.7412957706615075e-79,3.0139043526325987e-82,5.216586176722245e-85,9.029075961020341e-88,1.5627885737545671e-90,2.704936957892017e-93,4.681813054591219e-96,8.10346925616438e-99,1.4025808638643904e-101,2.4276430470592446e-104,4.201861665000515e-107,7.27275019825846e-110,1.2587966873550564e-112,2.1787756445636025e-115,3.7711120127889085e-118,6.527191474939251e-121,1.1297524021041188e-123,1.9554206352923087e-126,3.38452023098649e-129,5.858062959555756e-132,1.0139369628798682e-134,1.754962641733052e-137,3.037559519608478e-140,5.257529485671852e-143,9.099942277434545e-146,1.5750543991872365e-148,2.7261671390496472e-151,4.7185591011137214e-154,8.167070782925194e-157,1.4135892704526437e-159,2.4466968373979617e-162,4.234840727261833e-165,7.329831678021869e-168
