Ag120,157647549070.74725
Ag120_m1,155509041486.98865
Ag121,917863607013.7762
Ag122,118855275968.04448
Ag122_m1,118527441552.40842
Ag123,97731585814.92508
Ag124,195754191031.7616
Ag125,588566.5929586923
Ag126,167932.33096435503
Ag127,55867.983554164275
Ag128,4403.306843778324
Ag129,1.0209798356341804
Ag130,2333070220.7489324
Al31,2.088299505769008e-200
Al32,8.732621071460275e-194
As84,70352876058847.83
As85,43348368038109.73
As86,9019895666819.191
As87,17989347454202.77
As88,43965946502970.26
Ba147,86764157932596.02
Ba148,7896591381910.922
Ba149,367136985298.54114
Ba150,17841247185.39689
Ba151,290687704.8756489
Ba152,5290674.763917806
Ba153,13216.235127705871
Be11,9.987003474887e-312
Br87,453363792715663.44
Br88,494583903781009.2
Br89,370414514140330.44
Br90,196895816905414.38
Br91,79613718902553.67
Br92,9518781630671.639
Br93,1090144921975.5863
Br94,58441064932.38753
Cd126,2874762213086.6426
Cd127,2899892451431.367
Cd128,1262487272128.9775
Cd129,289292348.16210675
Cd130,31129236175432.77
Cd131,4849216487321.048
Cd132,7.969509061001916
Ce153,607177061275.9077
Ce154,32470168905.05184
Ce155,907217001.1620619
Ce156,20375594.2218141
Ce157,163019.0466496093
Co66,9998708.121787352
Co67,71191859.5767463
Co68,87720616.59546256
Co69,115419137.51996556
Co70,73964633.67678185
Co71,52189745.06796928
Co72,20394982.405762512
Co73,7714889.035651917
Co74,1038995.670579341
Co75,132397.36743068538
Cr66,788.6903579284193
Cs141,1039295803900426.9
Cs142,811743462086726.8
Cs143,499901607831832.1
Cs144,148756633690645.22
Cs145,26915074158193.992
Cs146,2716155699777.2905
Cs147,794822408694.1799
Cs148,4642036736.352541
Cs149,127023216.3997494
Cs150,697146.2901548368
Cs151,3317.4691249371435
Cu73,16787052426.278566
Cu74,24298670107.988117
Cu75,35974897619.572945
Cu76,29473943820.908257
Cu77,15832033083.431145
Cu78,3875058992.580827
Cu79,2.5736416177165835
Cu80,18618103.355482183
Cu81,0.005881629533148413
Eu165,13788777.34545379
Eu166,891434.468096918
Eu167,79495.47565716512
F22,1.0153832796285778e-249
Fe65,374.41343261987197
Fe66,13378484.187653566
Fe67,24439483.677324414
Fe68,13908058.707901467
Fe69,4314223.39080853
Fe70,1144254.6532755098
Fe71,170047.439556034
Fe72,2.208599228995938
Ga79,6096818312836.843
Ga80,4170720677966.592
Ga81,2912834347727.944
Ga82,2228784402032.921
Ga83,68242800764.73984
Ga84,3905455051893.219
Ga85,205843092.64337996
Ga86,11348566254.830318
Gd169,42378.637212801594
Ge83,17067189796802.016
Ge84,6798184576572.758
Ge85,758211223906.4429
Ge86,222060155311057.75
Ge87,777897142446.1696
Ge88,18293186021.255203
I137,934769910065827.4
I138,507578717232458.44
I139,274881896682784.1
I140,48712606617083.96
I141,14471728188123.023
I142,2079490409477.877
I143,6607146030.370894
I144,554150224.143824
I145,293329.93827826035
In127,14670123542252.232
In127_m1,2228946549330.603
In128,4685396141297.632
In128_m1,4680722162104.325
In129,9808012759379.465
In129_m1,9026652015618.643
In130,1318822062702.6045
In130_m1,1117515698857.039
In130_m2,1117515698857.038
In131,1995338327595.3528
In131_m1,1976856200926.7175
In132,2210227830020.5396
In133,60630509194.279076
In134,1229221879.4741771
In135,2562042.4828013172
K48,4.5692694255264714e-120
Kr100,363082646.5065802
Kr91,1124927526285513.8
Kr92,590754516320170.8
Kr93,173230650728072.22
Kr94,30818094033534.957
Kr95,2542343433975.8174
Kr96,13332465448070.713
Kr97,10441094446.381033
Kr98,571195333040.6418
Kr99,423819.71029017476
La147,229330568207406.78
La148,119799411701865.7
La149,28449471807369.19
La150,3711397650097.533
La151,365712596430.1404
La152,16115336524.139212
La153,504837040.2112256
La154,5184169.52139985
La155,10468.863913593668
Li9,6.025984140475654e-303
Mn66,253256.391540119
Mn67,188267.56116810525
Mn68,23018.629934693727
Mn69,2692.091087414273
Mo109,5525881423258.87
Mo110,1381406478432.9463
Mo111,80882716979.43987
Mo112,3428137561.0030313
Mo113,39376422.986613065
Mo114,1551352.6102591539
Mo115,836.2729869988873
N17,4.400255428914654e-275
N18,2.6478588145764457e-273
Nb103,502508776813291.2
Nb104,101665110902106.67
Nb104_m1,101568104337503.12
Nb105,49451912456972.0
Nb106,5604004739257.793
Nb107,822306063694.171
Nb108,31933603569.40325
Nb109,171583854027.11673
Nb110,5425434590.304721
Nb111,28216630.124273065
Nb112,876601.0627264794
Nb113,446.6248993746414
Nd158,18486761734.67586
Nd159,630174503.7237756
Nd160,17938651.381413113
Nd161,219171.96988544948
Ni72,2707663520.770131
Ni73,2538888573.626121
Ni74,1630401956.408423
Ni75,544554246.2175429
Ni76,178287403.66185895
Ni77,19819836.8705955
Ni78,1778796.4296567582
P36,2.4792695334819535e-173
Pd119,154896711760.28152
Pd120,964212088086.1536
Pd121,16807209096.869385
Pd122,1691698298.0320876
Pd123,141704955.04458582
Pd124,95115930.46340287
Pd125,4.083553522585746e-09
Pd126,7.834630876238792e-85
Pm159,37760242255.82513
Pm160,2689584044.1906295
Pm161,156702274.8458427
Pm162,2417141.6418699906
Pm163,64590.07979487342
Pr153,13095632609794.59
Pr154,1789000993887.253
Pr155,239635386497.17062
Pr156,14489621974.744698
Pr157,587258237.5129
Pr158,13281567.51719294
Pr159,172517.44662905324
Rb100,12182826025707.871
Rb101,546557134.8081825
Rb102,512535.523969657
Rb91,793187199214001.1
Rb92,1116387702344318.9
Rb93,1093103132255527.1
Rb94,558323359191608.1
Rb95,271620967635583.28
Rb96,59918622007948.43
Rb97,13455354083232.63
Rb98,843922067602.4523
Rb99,16407602193.283735
Rh115,1292395741339.1814
Rh116,309365425148.5198
Rh117,165411297141.1092
Rh118,12895883602.275146
Rh119,659581570.4971185
