Ag120,160320860724.23483,111491663747.22726,6756083944.205264,403734261.4446977,24121153.171413388,1441115.9462535733,86099.32661417968,5143.995564947046,307.327495026081,18.361250122880552,1.0969910324696763,0.06553961834109016,0.003915657872448924,0.00023394058375922184,1.3976756527857083e-05,8.350399058594087e-07,4.988937476215725e-08,2.9806356518942527e-09,1.7807777571271607e-10,1.0639238708238287e-11,6.356402411128782e-13,3.797626194900377e-14,2.2688879311579717e-15,1.3555448008724687e-16,8.098688709735323e-18,4.838553382741725e-19,2.890788827270101e-20,1.7270988625807875e-21,1.0318534695405969e-22,6.164798122858845e-24,3.683152406564515e-25,2.200495682037208e-26,1.31468392077236e-27,7.854565794636089e-29,4.6927023938972874e-30,2.803650301424411e-31,1.67503803840181e-32,1.0007497827626735e-33,5.978969460628432e-35,3.572129260167429e-36,2.1341650154545404e-37,1.2750547310756057e-38,7.61780160140065e-40,4.551247865991511e-41,2.71913843672218e-42,1.6245465102677275e-43,9.705836703203853e-45,5.798742326788427e-46,3.4644527412446667e-47,2.0698337880733346e-48,1.2366201043085463e-49,7.388174312312952e-51,4.4140572742541734e-52,2.6371740563734105e-53,1.575576974085389e-54,9.413268704310982e-56,5.623947871604172e-57,3.360021970692935e-58,2.007441729775306e-59,1.199344032149946e-60,7.165468796021762e-62,4.281002088676951e-63,2.5576803702545596e-64,1.528083551673115e-65,9.129519732215478e-67,5.4544223350649335e-68,3.258739110259363e-69,1.946930387195177e-70,1.1631915916958055e-71,6.949476405990178e-73,4.1519576535972935e-74,2.480582902966043e-75,1.482021747778708e-76,8.854323950482879e-78,5.2900068934616654e-79,3.1605092708795446e-80,1.888243068957342e-81,1.1281289127410798e-82,6.7399947850205515e-84,4.0268030709120296e-85,2.4058094240583447e-86,1.4373484083931234e-87,8.587423535922357e-89,5.130547510589643e-90,3.065240423778676e-91,1.8313247925633263e-92
Ag120_m1,158146411766.38428,3129433.0170406075,61.92585022169664,0.0012254011844313093,2.4248485203349604e-08,4.798339042979971e-13,9.495049846744844e-18,1.8788995688845427e-22,3.718004272684031e-27,7.357261665616017e-32,1.4558697421094403e-36,2.8809043395799076e-41,5.700791474507099e-46,1.1280840876706034e-50,2.232275491124934e-55,4.4172716579724487e-60,8.740986037746465e-65,1.729683905090611e-69,3.422733314765514e-74,6.772973552871225e-79,1.3402496346997968e-83,2.6521129446186275e-88,5.248054458592843e-93,1.0384955759988091e-97,2.0549959415975036e-102,4.06646731828452e-107,8.046807351756261e-112,1.592318429933787e-116,3.150911748562512e-121,6.235087568283758e-126,1.2338116737767275e-130,2.441491365881088e-135,4.831272240621217e-140,9.560218720893875e-145,1.891795316828958e-149,3.743522638194783e-154,7.407757920749662e-159,1.4658620426799766e-163,2.9006773050062896e-168,5.7399186163492634e-173,1.1358266452269628e-177,2.247596619807261e-182,4.4475894156890314e-187,8.800979426746693e-192,1.7415555176200693e-196,3.446225100510289e-201,6.819459571186673e-206,1.349448381539658e-210,2.6703156099554716e-215,5.284074259021451e-220,1.045623246583901e-224,2.069100319568802e-229,4.0943773452115933e-234,8.102036274623712e-239,1.603247240318199e-243,3.1725378984523246e-248,6.277881828830515e-253,1.2422798881610473e-257,2.4582484388956915e-262,4.864431473875473e-267,9.625834878862037e-272,1.9047795741954967e-276,3.769216147930953e-281,7.458600754800682e-286,1.475922924984042e-290,2.9205859813469266e-295,5.779314305679222e-300,1.1436223435005586e-304,2.26302290441011e-309,4.478115258e-314,8.86136e-319,2e-323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag121,933429933828.4309,11291575901.207418,132764058.57015297,1560993.3871530867,18353.614430333855,215.79538095986243,2.5372466344638696,0.029832058756140017,0.00035075491579786495,4.124053655232412e-06,4.848918086450186e-08,5.701188339116972e-10,6.703257901780449e-12,7.881456255265818e-14,9.266740682492583e-16,1.0895509674267273e-17,1.2810559303373144e-19,1.506220769578424e-21,1.770961714460078e-23,2.0822348605385375e-25,2.448218941742506e-27,2.8785302274483067e-29,3.3844751909468244e-31,3.979347588192125e-33,4.678777752606455e-35,5.501143283698541e-37,6.46805192038089e-39,7.604909286532137e-41,8.941586426377504e-43,1.0513204669248174e-44,1.2361058446121797e-46,1.4533700305043696e-48,1.7088216634320575e-50,2.0091727613244766e-52,2.3623150801708694e-54,2.7775274707208004e-56,3.265719681241962e-58,3.8397190122780095e-60,4.514607355289665e-62,5.308117470904107e-64,6.241098919024291e-66,7.338065883159843e-68,8.627841283120171e-70,1.014431410019697e-71,1.1927329813633257e-73,1.4023737344688735e-75,1.6488620016864459e-77,1.938674287589331e-79,2.279425439797796e-81,2.6800687298835174e-83,3.1511311015010095e-85,3.7049897669148707e-87,4.356197419525075e-89,5.121864607382854e-91,6.022109314600616e-93,7.080585563453697e-95,8.325104926248563e-97,9.788367277245651e-99,1.1508819985218856e-100,1.3531668122024525e-102,1.591006223051396e-104,1.8706494860513544e-106,2.1994442566999017e-108,2.586029651413476e-110,3.0405632411997843e-112,3.574987942880769e-114,4.2033458204604775e-116,4.942147041801039e-118,5.8108036849813686e-120,6.832139792645271e-122,8.032991076069488e-124,9.444910026237583e-126,1.110499495878581e-127,1.3056864776062214e-129,1.5351805058272114e-131,1.8050115597372874e-133,2.122269478030971e-135,2.495290245142469e-137,2.9338750200940757e-139,3.4495476629575695e-141,4.0558575254628526e-143,4.768735461608253e-145,5.606912412487888e-147,6.592411563695441e-149,7.751127006790782e-151,9.113504109219032e-153
Ag122,120870988286.67793,176275226.67426717,251719.72036424783,359.45388307018686,0.5132974638089169,0.0007329849495636683,1.0466970405426753e-06,1.4946755664396217e-09,2.1343855598878226e-12,3.0478866588481685e-15,4.352359414234834e-18,6.2151367786876235e-21,8.875168960416962e-24,1.267367507438531e-26,1.809791347155935e-29,2.584368544259329e-32,3.6904590040465116e-35,5.269947930143712e-38,7.5254463349882e-41,1.074628123303734e-43,1.5345609442806779e-46,2.191341581934402e-49,3.129219433487983e-52,4.46850200974828e-55,6.38098753875744e-58,9.112002608693326e-61,1.3011871757549618e-63,1.858085581246301e-66,2.653332350307127e-69,3.7889388046723766e-72,5.410576350863247e-75,7.726262670809214e-78,1.1033045462673409e-80,1.5755106623713757e-83,2.2498174739184125e-86,3.2127225710615335e-89,4.5877438673420724e-92,6.551264021960173e-95,9.355156156591426e-98,1.3359093210232803e-100,1.9076685456922647e-103,2.7241364536899e-106,3.8900465361655575e-109,5.554957437259219e-112,7.932437785224534e-115,1.132746198817033e-117,1.6175531226030524e-120,2.3098537935288274e-123,3.298453987646151e-126,4.710167690742632e-129,6.726084328600252e-132,9.604798250465069e-135,1.371558025817008e-137,1.9585746302291785e-140,2.796829962693215e-143,3.9938523247915414e-146,5.703191329115648e-149,8.144114677098788e-152,1.1629735010840099e-154,1.660717484770742e-157,2.371492180735451e-160,3.386473144808108e-163,4.8358583906230624e-166,6.905569710485512e-169,9.861102036991388e-172,1.4081580153524925e-174,2.0108391422815596e-177,2.871463296055929e-180,4.100428168133326e-183,5.855380838444037e-186,8.361440161217521e-189,1.1940074181101351e-191,1.7050336867978502e-194,2.4347753866695967e-197,3.4768410908440433e-200,4.9649031434956013e-203,7.089844655025166e-206,1.012424528326218e-208,1.4457346746378417e-211,2.0644983314516374e-214,2.948088217939618e-217,4.209847985027544e-220,6.0116315207917086e-223,8.584564970114941e-226,1.2258694743888627e-228,1.75053246550047e-231
Ag122_m1,120537643995.65077,3592.301726211649,0.00010705893415843449,3.19060487027273e-12,9.508743495561915e-20,2.8338263915663844e-27,8.445460771222124e-35,2.5169434461659737e-42,7.501076001423563e-50,2.2354948524903052e-57,6.6622938289949765e-65,1.9855182853326255e-72,5.917305604614723e-80,1.763494492952452e-87,5.255623140789456e-95,1.5662977519004008e-102,4.6679310557258425e-110,1.3911518620627743e-117,4.145955628343765e-125,1.2355910624098147e-132,3.6823483181292468e-140,1.0974253172067589e-147,3.2705823099814828e-155,9.747094839756194e-163,2.9048606275785723e-170,8.657159291442e-178,2.5800345216518788e-185,7.68910205856529e-193,2.2915309842125572e-200,6.829294515289583e-208,2.0352883682518071e-215,6.0656320102567e-223,1.807699206547954e-230,5.387363453352343e-238,1.6055594245649497e-245,4.784939958348739e-253,1.4260232324447532e-260,4.249880410566218e-268,1.2665630610484587e-275,3.7746520669712587e-283,1.1249339780125861e-290,3.3525645077603833e-298,9.99142082858205e-306,2.97767544645e-313,8.873e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag123,99389072737.38164,962207.5868921451,9.253793269330535,8.895462798770976e-05,8.550726909528073e-10,8.219331909561566e-15,7.900779279682803e-20,7.59457255078345e-25,7.300233323880828e-30,7.01730166163756e-35,6.745335446901069e-40,6.483909697077103e-45,6.232615900394403e-50,5.991061377575988e-55,5.758868668228283e-60,5.535674941010199e-65,5.321131426661932e-70,5.114902873007593e-75,4.916667021080051e-80,4.726114101549289e-85,4.542946350667537e-90,4.366877544974616e-95,4.1976325540365397e-100,4.0349469105183555e-105,3.8785663969195323e-110,3.7282466483259897e-115,3.583752770558114e-120,3.444858973118019e-125,3.3113482163624853e-130,3.183011872350271e-135,3.0596493988337754e-140,2.9410680258856755e-145,2.8270824546708134e-150,2.7175145678926324e-155,2.612193151461718e-160,2.510953626951488e-165,2.4136377944229635e-170,2.3200935852167756e-175,2.2301748243260836e-180,2.143741001979095e-185,2.060657054074245e-190,1.980793151124957e-195,1.9040244953841645e-200,1.8302311258315858e-205,1.7592977307190032e-210,1.6911134673806447e-215,1.625571789027087e-220,1.5625702782520276e-225,1.5020104869917469e-230,1.4437977826871903e-235,1.387841200408278e-240,1.3340533007093528e-245,1.2823500329936608e-250,1.2326506041733558e-255,1.1848773524197756e-260,1.1389556258067188e-265,1.0948136656571014e-270,1.0523824944106694e-275,1.0115958078375841e-280,9.723898714294308e-286,9.347034208057494e-291,8.984775659804616e-296,8.63655699338604e-301,8.301834071795549e-306,7.9800838468855e-311,7.67080353e-316,7.37e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag124,199074162627.566,353.5194896475387,6.273954931213152e-07,1.1134499862187236e-15,2.5296307773230066e-24,9.290838330315919e-29,1.5591731439787826e-32,2.6166773860832763e-36,4.391430529710205e-40,7.369904367972855e-44,1.2368518646849626e-47,2.0757427217409766e-51,3.483608643754686e-55,5.846355165183472e-59,9.811627026113902e-63,1.64663319589048e-66,2.7634569420464405e-70,4.637762854291805e-74,7.7833108109586825e-78,1.3062316699510707e-81,2.1921791600315168e-85,3.6790177272738264e-89,6.17429984025598e-93,1.0361999137643085e-96,1.7389992210689995e-100,2.918469931050822e-104,4.89791291177918e-108,8.219906820398708e-112,1.379503256857488e-115,2.3151469685250144e-119,3.885388062135093e-123,6.5206402006520274e-127,1.0943243749761905e-130,1.8365464138740263e-134,3.0821781982028233e-138,5.172655792258356e-142,8.680993188773193e-146,1.4568849304899326e-149,2.4450125170396686e-153,4.103334507324675e-157,6.886408131516441e-161,1.1557092620444125e-164,1.939565406038626e-168,3.2550694952873165e-172,5.462810063616396e-176,9.167943675044176e-180,1.5386072415107974e-183,2.582162726493907e-187,4.3335064116475845e-191,7.272693400423094e-195,1.2205374648666625e-198,2.048363131953936e-202,3.43765893397341e-206,5.7692402103793346e-210,9.682209097627496e-214,1.62491367306089e-217,2.727006221697088e-221,4.576589548395017e-225,7.680646904224433e-229,1.2890021323424263e-232,2.163263743148333e-236,3.630490520536211e-240,6.092859209354162e-244,1.0225321656955854e-247,1.7160613661922023e-251,2.8799745488047113e-255,4.833308158534651e-259,8.111484098028993e-263,1.3613072478400604e-266,2.2846095740632475e-270,3.8341387766670265e-274,6.434631249748392e-278,1.0798899500510776e-281,1.8123218859929506e-285,3.041523461065358e-289,5.104427108511433e-293,8.566488616523778e-297,1.437668236944071e-300,2.412762162003083e-304,4.049210451201102e-308,6.79557460587e-312,1.140465154e-315,1.91396e-319,3.5e-323,0.0,0.0
Ag125,598548.6475398946,0.0005127798024966751,4.3950280234676935e-13,3.4214268944023405e-20,5.678838067878642e-24,9.530491447401013e-28,1.5994517064976429e-31,2.684274757013293e-35,4.504875603225594e-39,7.560293203039148e-43,1.2688038105867668e-46,2.1293659736799024e-50,3.573601696363826e-54,5.997385720494358e-58,1.0065093576877378e-61,1.6891711394368625e-65,2.834846110980363e-69,4.757571500789237e-73,7.984379292212919e-77,1.339975924089484e-80,2.2488103475878624e-84,3.7740588382993356e-88,6.333802283604459e-92,1.0629683607654246e-95,1.7839232824067968e-99,2.9938635946054544e-103,5.0244420886816846e-107,8.432254010504733e-111,1.4151403567341976e-114,2.3749548184423355e-118,3.985760396699569e-122,6.689089753007624e-126,1.1225943677106649e-129,1.883990439579725e-133,3.161800983970931e-137,5.306282480111546e-141,8.905251754136847e-145,1.494521053143978e-148,2.5081752205972077e-152,4.209337114377735e-156,7.064306670831012e-160,1.1855650280204473e-163,1.9896707506609122e-167,3.3391586310922128e-171,5.603932389262855e-175,9.404781770777179e-179,1.5783545198620323e-182,2.6488684704090064e-186,4.4454551149511543e-190,7.460570956924105e-194,1.2520679562391907e-197,2.1012790791648923e-201,3.5264649546646184e-205,5.918278633136215e-209,9.932332358246218e-213,1.6668905299983755e-216,2.7974537488079777e-220,4.694817887487447e-224,7.879063239584973e-228,1.3223012909368193e-231,2.2191479505186432e-235,3.724278014432039e-239,6.250257773728065e-243,1.0489475298746107e-246,1.7603928674029114e-250,2.9543737502041598e-254,4.958168382477138e-258,8.321030373119567e-262,1.396474285042045e-265,2.3436285427865602e-269,3.933187173867995e-273,6.600858908419858e-277,1.1077870541822358e-280,1.859140112581995e-284,3.120096001449391e-288,5.236291225377525e-292,8.787789152714752e-296,1.4748079292897497e-299,2.4750917329690276e-303,4.1538148561229074e-307,6.971126616891e-311,1.169927115e-314,1.963427e-318,3.3e-322,0.0,0.0
Ag126,170780.52578733492,1.4642529882497579e-09,1.2554340160939741e-23,1.0763949818875202e-37,9.228889309829791e-52,7.912745723111404e-66,6.784299039314461e-80,5.816781565520194e-94,4.9872429833804166e-108,4.2760059484978893e-122,3.666199327468112e-136,3.1433580005774527e-150,2.695079737145095e-164,2.310731004306771e-178,1.9811947307802893e-192,1.6986540423596981e-206,1.4564068391644288e-220,1.2487068162616291e-234,1.070627156538786e-248,9.179436625083388e-263,7.870345548335582e-277,6.747945607135007e-291,5.785612542321268e-305,4.9605e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag127,56815.52392393393,8.825749940543627e-10,1.3709961051717507e-23,2.129711733346859e-37,3.308304122853127e-51,5.139135028423325e-65,7.983156281772143e-79,1.2401072138933555e-92,1.9263883201957783e-106,2.9924605861585094e-120,4.648502207904818e-134,7.221004973915273e-148,1.1217142748612568e-161,1.7424761774472065e-175,2.706770607289077e-189,4.2047100645116646e-203,6.5316161920024655e-217,1.0146243004886844e-230,1.5761221126291246e-244,2.44835542843003e-258,3.803286722450379e-272,5.9080433033543655e-286,9.177581976207623e-300,1.4256498574e-313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
