Ag120,4519339546.652993
Ag120_m1,171390413.2531725
Ag121,2477154294.9025707
Ag122,219080185.2113479
Ag122_m1,81779244.38326809
Ag123,101144471.4816425
Ag124,116291814.59497844
Ag125,337.3514888961867
Ag126,62.222026235622835
Ag127,21.08391212832883
Ag128,0.8904151787537858
Ag129,0.0001643758253611945
Ag130,407676.67147545033
As84,634296844052.3715
As85,315798355862.14264
As86,692551660910.887
As87,36016314998.964775
As88,17051118275.5485
Ba147,262855431195.91623
Ba148,16572628332.665855
Ba149,434912113.2860759
Ba150,18437038.84709326
Ba151,259460.30742118543
Ba152,4158.987145512884
Ba153,7.211683683345154
Br87,39560000914918.06
Br88,10508271193058.086
Br89,3213642828216.8447
Br90,1109608195712.6465
Br91,148362787685.85068
Br92,11259413869.464924
Br93,385383059.1365761
Br94,14226711.013343241
Cd126,5087597763.589196
Cd127,3693648132.157825
Cd128,1217942766.9288852
Cd129,1978884.2669375753
Cd130,17414181961.733063
Cd131,1147082926.993708
Cd132,0.0015222242273389682
Ce153,1984971495.143054
Ce154,85551787.31526738
Ce155,1469428.927204375
Ce156,25882.857769663522
Ce157,136.43570494417096
Co66,16237.79206032013
Co67,139975.96824539953
Co68,69737.43385382293
Co69,90821.27504534146
Co70,30920.099735684853
Co71,14363.370489330831
Co72,4257.056475232902
Co73,1109.5615451292344
Co74,110.18182610937005
Co75,15.858823843185425
Cr66,0.029504234930792368
Cs141,36326568707109.984
Cs142,4716172389958.816
Cs143,2727638097775.0356
Cs144,498844120512.98944
Cs145,54247347958.652245
Cs146,3006831380.0945797
Cs147,630725943.9575547
Cs148,2341685.8424913664
Cs149,22194.714566732862
Cs150,121.81208553382494
Cs151,0.5796600213141029
Cu73,154562901.58664376
Cu74,133789650.70924327
Cu75,144389845.71292
Cu76,66191605.93136477
Cu77,25550194.960709587
Cu78,4471534.44205995
Cu79,0.0009489771529724209
Cu80,10926.68370804074
Cu81,3.29325186937085e-07
Eu165,85316.61829589965
Eu166,1227.1770329124683
Eu167,54.84598963140964
Fe65,76.76772563665624
Fe66,20593.15949135286
Fe67,35261.550150355266
Fe68,8985.562567895704
Fe69,1629.0630792631182
Fe70,372.8549276188855
Fe71,16.865145524909224
Fe72,1.3129984983049614e-05
Ga79,45192706294.66766
Ga80,21383626271.035656
Ga81,11483202002.756767
Ga82,4583159806.937062
Ga83,72441052.62804799
Ga84,1151867173.4219642
Ga85,34552.996391626664
Ga86,1164507.4047758062
Gd169,141.13260584002768
Ge83,95076617373.9966
Ge84,32148846020.34287
Ge85,1408146683.631139
Ge86,73121789168.30144
Ge87,376380961.6134616
