,Half-life [s],Group,Data Source
0,55.04072748016056,1,Pulse
1,23.38860652136956,2,Pulse
2,11.264381353661777,3,Pulse
3,3.8097254614663463,4,Pulse
4,1.5702977987114286,5,Pulse
5,0.26690234708243854,6,Pulse
6,55.529697817687826,1,Static
7,23.901252473609947,2,Static
8,13.578827270785261,3,Static
9,4.239537764407427,4,Static
10,1.6569091001758682,5,Static
11,0.3822411931565821,6,Static
12,55.529697817687826,1,Static-Pulse
13,23.901252473609947,2,Static-Pulse
14,13.578827270785261,3,Static-Pulse
15,4.239537764407427,4,Static-Pulse
16,1.5702977987114286,5,Static-Pulse
17,0.26690234708243854,6,Static-Pulse
