,Half-life [s],Group,Data Source
0,55.040726891839405,1,Pulse
1,23.388605745695042,2,Pulse
2,11.264376864566655,3,Pulse
3,3.8097240252675544,4,Pulse
4,1.5702967294174497,5,Pulse
5,0.2669024454974381,6,Pulse
6,55.536144746606574,1,Static
7,23.92936014728763,2,Static
8,13.706558856845744,3,Static
9,4.236741384244645,4,Static
10,1.6458802683535245,5,Static
11,0.37848808387495625,6,Static
12,55.536144746606574,1,Static-Pulse
13,23.92936014728763,2,Static-Pulse
14,13.706558856845744,3,Static-Pulse
15,4.236741384244645,4,Static-Pulse
16,1.5702967294174497,5,Static-Pulse
17,0.2669024454974381,6,Static-Pulse
