,Half-life [s],Group,Data Source
0,55.0407778583027,1,Pulse
1,23.388672912042473,2,Pulse
2,11.26476473444541,3,Pulse
3,3.80984765230942,4,Pulse
4,1.5703888735081943,5,Pulse
5,0.2668938406716782,6,Pulse
6,55.58427537759855,1,Static
7,24.154427152469196,2,Static
8,14.636096335012926,3,Static
9,4.330781904615793,4,Static
10,1.593763217128979,5,Static
11,0.3541850738421405,6,Static
12,55.58427537759855,1,Static-Pulse
13,24.154427152469196,2,Static-Pulse
14,14.636096335012926,3,Static-Pulse
15,4.330781904615793,4,Static-Pulse
16,1.5703888735081943,5,Static-Pulse
17,0.2668938406716782,6,Static-Pulse
