,Half-life [s],Group,Data Source
0,55.04072870070726,1,Pulse
1,23.38861138324456,2,Pulse
2,11.26436696638653,3,Pulse
3,3.8097251052811294,4,Pulse
4,1.5702981221065222,5,Pulse
5,0.2669021903006887,6,Pulse
6,55.55960095644598,1,Static
7,24.082434295242923,2,Static
8,14.197706504377578,3,Static
9,4.371238043858895,4,Static
10,1.6474276367440999,5,Static
11,0.3700525834101609,6,Static
12,55.55960095644598,1,Static-Pulse
13,24.082434295242923,2,Static-Pulse
14,14.197706504377578,3,Static-Pulse
15,4.371238043858895,4,Static-Pulse
16,1.5702981221065222,5,Static-Pulse
17,0.2669021903006887,6,Static-Pulse
