,Half-life [s],Group,Data Source
0,55.04072721219101,1,Pulse
1,23.388606170096047,2,Pulse
2,11.264379335043675,3,Pulse
3,3.809724816804251,4,Pulse
4,1.5702973209989195,5,Pulse
5,0.2669023898685729,6,Pulse
6,55.56122717608389,1,Static
7,24.051770653020814,2,Static
8,14.299737039844377,3,Static
9,4.370084241085823,4,Static
10,1.6449648510913977,5,Static
11,0.3693472196547976,6,Static
12,55.56122717608389,1,Static-Pulse
13,24.051770653020814,2,Static-Pulse
14,14.299737039844377,3,Static-Pulse
15,4.370084241085823,4,Static-Pulse
16,1.5702973209989195,5,Static-Pulse
17,0.2669023898685729,6,Static-Pulse
