,Half-life [s],Group,Data Source
0,55.0407314034848,1,Pulse
1,23.388619823163573,2,Pulse
2,11.264352019895266,3,Pulse
3,3.8097266758853325,4,Pulse
4,1.570300154269079,5,Pulse
5,0.2669018197806698,6,Pulse
6,55.55748812485725,1,Static
7,24.103293970464822,2,Static
8,14.156709513635057,3,Static
9,4.3766360247383576,4,Static
10,1.6510590763736916,5,Static
11,0.37082764173376676,6,Static
12,55.55748812485725,1,Static-Pulse
13,24.103293970464822,2,Static-Pulse
14,14.156709513635057,3,Static-Pulse
15,4.3766360247383576,4,Static-Pulse
16,1.570300154269079,5,Static-Pulse
17,0.2669018197806698,6,Static-Pulse
