,Half-life [s],Group,Data Source
0,55.04072713688195,1,Pulse
1,23.388606068335697,2,Pulse
2,11.264378736328961,3,Pulse
3,3.809724622586517,4,Pulse
4,1.5702971641959431,5,Pulse
5,0.2669024070158263,6,Pulse
6,55.53827784234556,1,Static
7,23.936901755650798,2,Static
8,13.729131330350723,3,Static
9,4.184815657204269,4,Static
10,1.613076204236175,5,Static
11,0.37311928438218284,6,Static
12,55.53827784234556,1,Static-Pulse
13,23.936901755650798,2,Static-Pulse
14,13.729131330350723,3,Static-Pulse
15,4.184815657204269,4,Static-Pulse
16,1.5702971641959431,5,Static-Pulse
17,0.2669024070158263,6,Static-Pulse
