,Half-life [s],Group,Data Source
0,55.040726831142514,1,Pulse
1,23.388605666083553,2,Pulse
2,11.264376409332984,3,Pulse
3,3.809723883913441,4,Pulse
4,1.5702966228988906,5,Pulse
5,0.26690245537422863,6,Pulse
6,55.51699949060248,1,Static
7,23.84088811871017,2,Static
8,13.210841042454323,3,Static
9,4.025238622841954,4,Static
10,1.5690144475907077,5,Static
11,0.37250793084772565,6,Static
12,55.51699949060248,1,Static-Pulse
13,23.84088811871017,2,Static-Pulse
14,13.210841042454323,3,Static-Pulse
15,4.025238622841954,4,Static-Pulse
16,1.5702966228988906,5,Static-Pulse
17,0.26690245537422863,6,Static-Pulse
