,Half-life [s],Group,Data Source
0,55.04073124256584,1,Pulse
1,23.38861852519245,2,Pulse
2,11.264358695475297,3,Pulse
3,3.80972739237161,4,Pulse
4,1.5703004998617007,5,Pulse
5,0.2669018255152629,6,Pulse
6,55.55799833889203,1,Static
7,24.10019306004062,2,Static
8,14.163317170124616,3,Static
9,4.375427733318385,4,Static
10,1.6501738752672328,5,Static
11,0.37063319626612484,6,Static
12,55.55799833889203,1,Static-Pulse
13,24.10019306004062,2,Static-Pulse
14,14.163317170124616,3,Static-Pulse
15,4.375427733318385,4,Static-Pulse
16,1.5703004998617007,5,Static-Pulse
17,0.2669018255152629,6,Static-Pulse
