,Half-life [s],Group,Data Source
0,55.040729603460164,1,Pulse
1,23.388614198084866,2,Pulse
2,11.264361984034423,3,Pulse
3,3.8097256210561277,4,Pulse
4,1.5702987891135738,5,Pulse
5,0.26690206854516313,6,Pulse
6,55.55889630511131,1,Static
7,24.09144835203376,2,Static
8,14.178404904291991,3,Static
9,4.372923896218264,4,Static
10,1.6486130849191696,5,Static
11,0.37031345829996276,6,Static
12,55.55889630511131,1,Static-Pulse
13,24.09144835203376,2,Static-Pulse
14,14.178404904291991,3,Static-Pulse
15,4.372923896218264,4,Static-Pulse
16,1.5702987891135738,5,Static-Pulse
17,0.26690206854516313,6,Static-Pulse
