,Half-life [s],Group,Data Source
0,55.040727002439674,1,Pulse
1,23.388605889034892,2,Pulse
2,11.264377679828993,3,Pulse
3,3.809724275453266,4,Pulse
4,1.5702969043117838,5,Pulse
5,0.26690243018405657,6,Pulse
6,55.54044750101658,1,Static
7,23.950082059790223,2,Static
8,13.820813552119475,3,Static
9,4.285327432531126,4,Static
10,1.6564239322834198,5,Static
11,0.37814564173245085,6,Static
12,55.54044750101658,1,Static-Pulse
13,23.950082059790223,2,Static-Pulse
14,13.820813552119475,3,Static-Pulse
15,4.285327432531126,4,Static-Pulse
16,1.5702969043117838,5,Static-Pulse
17,0.26690243018405657,6,Static-Pulse
