,Half-life [s],Group,Data Source
0,55.04073453776719,1,Pulse
1,23.3886158207623,2,Pulse
2,11.264435044921774,3,Pulse
3,3.8097425585068296,4,Pulse
4,1.5703105255661625,5,Pulse
5,0.26690115933788916,6,Pulse
6,55.561681539348314,1,Static
7,24.056267860061457,2,Static
8,14.324723496054204,3,Static
9,4.374208471332773,4,Static
10,1.6449155906520885,5,Static
11,0.36914566457972525,6,Static
12,55.561681539348314,1,Static-Pulse
13,24.056267860061457,2,Static-Pulse
14,14.324723496054204,3,Static-Pulse
15,4.374208471332773,4,Static-Pulse
16,1.5703105255661625,5,Static-Pulse
17,0.26690115933788916,6,Static-Pulse
