,Half-life [s],Group,Data Source
0,55.04072697107328,1,Pulse
1,23.38860584992006,2,Pulse
2,11.264377472032516,3,Pulse
3,3.809724211530888,4,Pulse
4,1.570296853608489,5,Pulse
5,0.26690243429910354,6,Pulse
6,55.49755907639466,1,Static
7,23.764720789864583,2,Static
8,12.810701269366774,3,Static
9,4.013245237930167,4,Static
10,1.5947150018536158,5,Static
11,0.3817701910189598,6,Static
12,55.49755907639466,1,Static-Pulse
13,23.764720789864583,2,Static-Pulse
14,12.810701269366774,3,Static-Pulse
15,4.013245237930167,4,Static-Pulse
16,1.570296853608489,5,Static-Pulse
17,0.26690243429910354,6,Static-Pulse
