,Half-life [s],Group,Data Source
0,55.040729274215344,1,Pulse
1,23.388608886161123,2,Pulse
2,11.264395004042642,3,Pulse
3,3.8097298119433325,4,Pulse
4,1.5703010480946653,5,Pulse
5,0.26690204018734814,6,Pulse
6,55.56158142770402,1,Static
7,24.05317978144462,2,Static
8,14.30476994862164,3,Static
9,4.3696856389713465,4,Static
10,1.644258047494082,5,Static
11,0.36912638641116785,6,Static
12,55.56158142770402,1,Static-Pulse
13,24.05317978144462,2,Static-Pulse
14,14.30476994862164,3,Static-Pulse
15,4.3696856389713465,4,Static-Pulse
16,1.5703010480946653,5,Static-Pulse
17,0.26690204018734814,6,Static-Pulse
