Ag128,4480.721644505584,0.02891849092324271,1.866393816949433e-07,1.2045669634674237e-12,7.774251909217726e-18,5.0174871618592234e-23,3.2382765201591406e-28,2.0899774095541984e-33,1.3488673821567963e-38,8.705564023462931e-44,5.618554201038749e-49,3.6262040259457977e-54,2.340345072288256e-59,1.5104541879590856e-64,9.748442146150899e-70,6.2916257265146e-75,4.060603088070855e-80,2.6207053876971114e-85,1.691398193849973e-90,1.0916251264217223e-95,7.045327475033008e-101,4.547040740364846e-106,2.9346513086591206e-111,1.894018284675335e-116,1.2223957415654902e-121,7.889318498599298e-127,5.091750916330115e-132,3.286206203812345e-137,2.1209111347807782e-142,1.368831948652103e-147,8.834414949895502e-153,5.701714340010139e-158,3.679875418967248e-163,2.37498448564775e-168,1.5328103984157495e-173,9.892728696501962e-179,6.384747987340376e-184,4.120704015289667e-189,2.659494410005312e-194,1.716432553904823e-199,1.1077822540331452e-204,7.149605264471129e-210,4.614341424196872e-215,2.9780870399751055e-220,1.9220516217460728e-225,1.2404884031487507e-230,8.006088186895916e-236,5.16711384755027e-241,3.334845294015849e-246,2.1523027096242976e-251,1.3890920104055883e-256,8.96517299701519e-262,5.786105330988308e-267,3.734341201495786e-272,2.410136596460308e-277,1.5554975028180571e-282,1.0039150829985158e-287,6.479248549393546e-293,4.181694495457683e-298,2.698857548068255e-303,1.741837447158557e-308,1.12417852307e-313
Ag129,1.0389827447067939,2.9680963468237934e-07,8.479058934241366e-14,2.4222407903730508e-20,6.919695324740674e-27,1.976772234104089e-33,5.6471105766081095e-40,1.6132287430115718e-46,4.608563869917827e-53,1.3165436727505428e-59,3.7610138237932136e-66,1.074421249787426e-72,3.0693346955861734e-79,8.768269871238089e-86,2.5048606346327053e-92,7.155718164553501e-99,2.0441976588461656e-105,5.839727015985528e-112,1.6682541178762582e-118,4.765756676969281e-125,1.3614494614879745e-131,3.889297674686645e-138,1.1110685214705306e-144,3.17402616785348e-151,9.067345460282548e-158,2.590298546647074e-164,7.399791471662824e-171,2.113922887188898e-177,6.038913380321086e-184,1.7251563449183762e-190,4.928311149668937e-197,1.4078869349722806e-203,4.02195714002107e-210,1.1489657893930897e-216,3.282288545692386e-223,9.376622173297438e-230,2.678650647462399e-236,7.652189838238366e-243,2.1860263627849797e-249,6.244893762190102e-256,1.7839994414045778e-262,5.096410168258297e-269,1.4559083372064954e-275,4.159141466966696e-282,1.188155689487505e-288,3.394243628580169e-295,9.696447958875203e-302,2.7700163367031076e-308,7.913197224e-315,2.263e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag130,2374089274.824022,2264.107966255214,0.002159221616988392,2.0591941995510087e-09,1.9638006206045277e-15,1.872826214413196e-21,1.7860662597782157e-27,1.7033255193502603e-33,1.6244178002836845e-39,1.549165535243691e-45,1.4773993828236532e-51,1.4089578464733665e-57,1.3436869110807126e-63,1.2814396963889265e-69,1.2220761264695443e-75,1.1654626145072431e-81,1.1114717621872384e-87,1.0599820730087668e-93,1.010877678879518e-99,9.64048079375763e-106,9.193878930814413e-112,8.76796620446629e-118,8.361784176317513e-124,7.974418808286209e-130,7.604998405729522e-136,7.252691655854746e-142,6.9167057570026e-148,6.596284634592644e-154,6.290707239716207e-160,5.999285926548218e-166,5.721364904926524e-172,5.456318764616528e-178,5.203551067940275e-184,4.962493007602962e-190,4.732602126696561e-196,4.513361098000117e-202,4.304276559829832e-208,4.104878005819166e-214,3.914716726130652e-220,3.7333647977167715e-226,3.560414121357707e-232,3.3954755033089787e-238,3.238177779492363e-244,3.088166980259294e-250,2.945105533847143e-256,2.8086715067359424e-262,2.6785578791961206e-268,2.554471854396942e-274,2.436134199521013e-280,2.323278617402092e-286,2.215651147272202e-292,2.1130095932695457e-298,2.015122979421187e-304,1.921771029874e-310,1.8327437e-316,1.73e-322,0.0,0.0,0.0,0.0,0.0,0.0
Al31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
